City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
440,Niort,FR,2021-05-30 16:52:46,46.3333,-0.3333,77.99,56,24,14.03,few clouds
441,Sao Paulo De Olivenca,BR,2021-05-30 16:52:47,-3.3783,-68.8725,91.92,49,53,4.12,broken clouds
442,Batu Berendam,MY,2021-05-30 16:52:47,2.2487,102.246,80.65,94,40,0.0,scattered clouds
443,Sandwich,US,2021-05-30 16:52:48,41.6459,-88.6217,69.3,47,27,4.29,scattered clouds
444,Muravlenko,RU,2021-05-30 16:52:48,63.7898,74.523,47.84,87,100,9.44,moderate rain
445,Moron,AR,2021-05-30 16:52:18,-34.6534,-58.6198,59.85,36,4,4.0,clear sky
446,Vila,PT,2021-05-30 16:52:49,42.0304,-8.1588,74.7,50,53,4.79,broken clouds
447,Pilar,BR,2021-05-30 16:52:49,-9.5972,-35.9567,80.53,72,83,9.95,broken clouds
448,Biltine,TD,2021-05-30 16:52:50,14.5333,20.9167,99.61,9,3,9.55,clear sky
449,Gornopravdinsk,RU,2021-05-30 16:52:50,60.05,69.9,67.06,52,74,7.56,broken clouds
450,Arcoverde,BR,2021-05-30 16:52:50,-8.4189,-37.0539,79.95,56,97,9.48,overcast clouds
451,Trapani,IT,2021-05-30 16:52:51,37.8333,12.6667,76.28,88,0,8.93,clear sky
452,Praia Da Vitoria,PT,2021-05-30 16:49:29,38.7333,-27.0667,68.25,73,40,11.21,scattered clouds
453,Vytegra,RU,2021-05-30 16:52:51,61.0064,36.4481,43.63,59,7,4.59,clear sky
454,Asyut,EG,2021-05-30 16:52:51,27.181,31.1837,98.78,11,29,10.09,scattered clouds
455,Ushtobe,KZ,2021-05-30 16:52:52,45.2514,77.9838,70.47,15,86,7.29,overcast clouds
456,Nador,MA,2021-05-30 16:52:52,35.174,-2.9287,71.85,43,0,4.14,clear sky
457,Knysna,ZA,2021-05-30 16:52:53,-34.0363,23.0471,55.78,87,98,5.46,overcast clouds
458,Lakatoro,VU,2021-05-30 16:52:53,-16.0999,167.4164,70.97,87,100,6.93,overcast clouds
459,Kargasok,RU,2021-05-30 16:52:53,59.0556,80.8572,62.2,75,45,9.75,scattered clouds
460,Maroantsetra,MG,2021-05-30 16:52:54,-15.4333,49.7333,74.44,86,44,3.24,light rain
461,Liwale,TZ,2021-05-30 16:52:54,-9.7667,37.9333,71.29,61,33,0.76,scattered clouds
462,Tiznit,MA,2021-05-30 16:52:55,29.5833,-9.5,84.51,29,100,9.71,overcast clouds
463,Svetlaya,RU,2021-05-30 16:52:55,46.5389,138.3297,40.71,91,91,2.64,overcast clouds
464,Hobyo,SO,2021-05-30 16:52:55,5.3505,48.5268,79.54,83,98,24.4,overcast clouds
465,Westport,US,2021-05-30 16:52:56,41.1415,-73.3579,52.32,93,100,1.01,overcast clouds
466,Shahpura,IN,2021-05-30 16:52:56,27.3833,75.9667,87.13,35,58,5.77,broken clouds
467,Shipunovo,RU,2021-05-30 16:52:57,52.1582,82.2173,56.21,66,0,7.92,clear sky
468,Banda Aceh,ID,2021-05-30 16:52:57,5.5577,95.3222,81.41,71,84,12.15,broken clouds
469,Oliver,CA,2021-05-30 16:52:57,49.1831,-119.5524,62.85,41,73,4.27,broken clouds
470,Santa Lucia,ES,2021-05-30 16:52:58,27.9117,-15.5407,67.32,60,20,12.91,few clouds
471,Hambantota,LK,2021-05-30 16:52:58,6.1241,81.1185,80.76,79,84,19.37,broken clouds
472,Hamilton,US,2021-05-30 16:48:43,39.1834,-84.5333,60.6,68,90,1.01,overcast clouds
473,Honiara,SB,2021-05-30 16:52:59,-9.4333,159.95,76.23,89,53,3.44,broken clouds
474,Macae,BR,2021-05-30 16:52:59,-22.3708,-41.7869,83.95,74,20,10.36,few clouds
475,Acarau,BR,2021-05-30 16:52:59,-2.8856,-40.12,86.25,58,7,14.56,clear sky
476,Pasir Gudang,MY,2021-05-30 16:53:00,1.4584,103.8805,84.25,83,75,1.14,broken clouds
477,Willmar,US,2021-05-30 16:53:00,45.1219,-95.0433,66.36,77,1,0.0,clear sky
478,Kapit,MY,2021-05-30 16:53:01,2.0167,112.9333,74.23,98,50,0.45,scattered clouds
479,Rach Gia,VN,2021-05-30 16:53:01,10.0167,105.0833,80.55,79,4,9.84,clear sky
480,Batagay,RU,2021-05-30 16:53:01,67.6333,134.6333,45.61,75,65,4.79,broken clouds
481,Owando,CG,2021-05-30 16:53:02,-0.4819,15.8999,82.98,61,95,2.33,overcast clouds
482,Hualmay,PE,2021-05-30 16:53:02,-11.0964,-77.6139,70.02,73,56,11.23,broken clouds
483,Katsuura,JP,2021-05-30 16:53:03,35.1333,140.3,66.31,88,37,13.67,scattered clouds
484,Iranshahr,IR,2021-05-30 16:53:03,27.2025,60.6848,104.34,5,0,9.22,clear sky
485,Rio Grande,BR,2021-05-30 16:50:15,-32.035,-52.0986,57.31,44,20,12.55,few clouds
486,Havoysund,NO,2021-05-30 16:53:03,70.9963,24.6622,43.03,95,100,28.1,overcast clouds
487,Yurty,RU,2021-05-30 16:53:04,56.0498,97.6348,36.68,93,99,2.77,overcast clouds
488,Teguldet,RU,2021-05-30 16:53:04,57.3064,88.1667,42.91,59,89,4.68,overcast clouds
489,San Carlos De Bariloche,AR,2021-05-30 16:48:15,-41.1456,-71.3082,49.75,66,40,9.37,scattered clouds
490,Zhigansk,RU,2021-05-30 16:53:05,66.7697,123.3711,48.0,57,2,11.1,clear sky
491,Sept-Iles,CA,2021-05-30 16:50:19,50.2001,-66.3821,58.24,62,1,5.01,clear sky
492,Delijan,IR,2021-05-30 16:53:05,33.9905,50.6838,85.66,8,0,14.94,clear sky
493,Winnipeg,CA,2021-05-30 16:52:57,49.8844,-97.147,70.09,44,75,3.44,broken clouds
494,Palana,RU,2021-05-30 16:53:06,59.1167,159.9667,33.73,84,86,4.29,overcast clouds
495,Kamenka,RU,2021-05-30 16:53:06,51.3223,42.7678,62.76,93,87,10.02,light rain
496,Quatre Cocos,MU,2021-05-30 16:53:06,-20.2078,57.7625,75.31,77,2,7.07,clear sky
497,Fort Walton Beach,US,2021-05-30 16:53:07,30.4058,-86.6188,80.98,52,1,3.0,clear sky
498,Pozo Colorado,PY,2021-05-30 16:53:07,-23.4923,-58.7972,70.18,35,88,8.43,overcast clouds
499,Caucaia,BR,2021-05-30 16:53:08,-3.7361,-38.6531,87.75,67,20,8.9,few clouds
500,Pemba,MZ,2021-05-30 16:53:08,-12.974,40.5178,79.5,83,75,8.01,broken clouds
501,Gladstone,AU,2021-05-30 16:53:08,-23.85,151.25,58.93,67,0,4.61,clear sky
502,Buala,SB,2021-05-30 16:53:09,-8.145,159.5921,78.53,85,42,4.99,scattered clouds
503,Kizema,RU,2021-05-30 16:53:09,61.113,44.8302,43.7,53,87,8.08,overcast clouds
504,Kelcyre,AL,2021-05-30 16:53:10,40.3131,20.1894,62.2,93,100,4.99,overcast clouds
505,Panikian,PH,2021-05-30 16:53:10,7.0107,126.0242,76.71,94,100,2.53,heavy intensity rain
506,Bridlington,GB,2021-05-30 16:53:10,54.0831,-0.1919,61.02,81,11,8.34,few clouds
507,Taltal,CL,2021-05-30 16:53:11,-25.4,-70.4833,67.35,68,17,5.37,few clouds
508,Yar,RU,2021-05-30 16:53:11,58.249,52.1026,40.48,91,85,3.89,overcast clouds
509,Finschhafen,PG,2021-05-30 16:53:12,-6.6024,147.8681,78.55,81,85,9.82,overcast clouds
510,Najran,SA,2021-05-30 16:53:12,17.4924,44.1277,93.85,12,4,5.82,clear sky
511,Prince Rupert,CA,2021-05-30 16:53:12,54.3161,-130.3201,50.09,93,90,2.3,light rain
512,Tias,ES,2021-05-30 16:53:13,28.9611,-13.645,71.28,64,20,20.71,few clouds
513,Merke,KZ,2021-05-30 16:53:13,42.8728,73.1786,65.84,66,100,10.29,overcast clouds
514,Dalvik,IS,2021-05-30 16:53:13,65.9702,-18.5286,55.33,70,99,5.99,overcast clouds
515,Hit,IQ,2021-05-30 16:53:14,33.6416,42.8251,92.23,16,81,10.92,broken clouds
516,Smithers,CA,2021-05-30 16:53:14,54.7804,-127.1743,46.72,93,90,2.3,overcast clouds
517,Orlik,RU,2021-05-30 16:53:14,52.5178,99.825,33.03,85,97,3.94,overcast clouds
518,Tazovskiy,RU,2021-05-30 16:53:15,67.4667,78.7,36.73,96,100,11.14,overcast clouds
519,Jumla,NP,2021-05-30 16:53:15,29.2747,82.1838,55.92,94,23,2.62,few clouds
520,Dorfen,DE,2021-05-30 16:53:16,48.2667,12.15,63.5,64,5,5.64,clear sky
521,Sabang,ID,2021-05-30 16:53:16,5.8933,95.3214,83.98,70,44,19.06,scattered clouds
522,Doha,QA,2021-05-30 16:53:16,25.2867,51.5333,100.71,62,0,11.5,clear sky
523,Curitibanos,BR,2021-05-30 16:50:14,-27.2828,-50.5844,64.74,45,70,2.46,broken clouds
524,Vanderhoof,CA,2021-05-30 16:53:17,54.0166,-124.0198,55.47,51,100,3.42,light rain
525,Palafrugell,ES,2021-05-30 16:53:17,41.9174,3.1631,73.35,22,79,4.43,light rain
526,Iisalmi,FI,2021-05-30 16:53:18,63.5592,27.1907,57.22,50,37,4.59,scattered clouds
527,Joshimath,IN,2021-05-30 16:53:18,30.5667,79.5667,65.41,82,90,1.19,overcast clouds
528,Jiuquan,CN,2021-05-30 16:53:18,39.7432,98.5174,67.68,28,76,5.82,broken clouds
529,Porto Novo,BJ,2021-05-30 16:53:19,6.4965,2.6036,84.02,71,59,12.28,broken clouds
530,Jiangyou,CN,2021-05-30 16:53:19,31.7667,104.7167,72.9,72,87,1.41,overcast clouds
531,Tabou,CI,2021-05-30 16:53:20,4.423,-7.3528,81.68,80,86,7.23,light rain
532,Hofn,IS,2021-05-30 16:53:20,64.2539,-15.2082,48.22,100,90,14.97,moderate rain
533,Smolenka,RU,2021-05-30 16:53:20,52.1352,113.4974,48.27,27,97,6.08,overcast clouds
534,Mende,FR,2021-05-30 16:53:21,44.6667,3.5,55.44,87,83,2.64,broken clouds
535,Udachnyy,RU,2021-05-30 16:53:21,66.4167,112.4,51.67,43,17,5.41,few clouds
536,Maldonado,UY,2021-05-30 16:53:21,-34.6667,-54.9167,54.79,50,8,14.79,clear sky
537,Lagoa,PT,2021-05-30 16:53:22,39.05,-27.9833,63.37,73,42,8.34,scattered clouds
538,Krasnovishersk,RU,2021-05-30 16:53:22,60.4078,57.082,40.55,87,60,2.26,broken clouds
539,San Vicente De Canete,PE,2021-05-30 16:50:45,-13.0751,-76.3835,69.06,76,41,7.52,scattered clouds
540,Les Cayes,HT,2021-05-30 16:53:23,18.2,-73.75,85.59,63,25,12.53,scattered clouds
541,Tres Arroyos,AR,2021-05-30 16:53:23,-38.3739,-60.2798,55.76,34,25,15.59,scattered clouds
542,Nouadhibou,MR,2021-05-30 16:53:24,20.931,-17.0347,76.98,65,91,13.8,overcast clouds
543,The Pas,CA,2021-05-30 16:53:24,53.8251,-101.2541,46.42,71,90,7.58,overcast clouds
544,Kidal,ML,2021-05-30 16:53:24,18.4411,1.4078,106.84,5,89,13.22,overcast clouds
545,Meulaboh,ID,2021-05-30 16:53:25,4.1363,96.1285,76.37,87,100,2.3,overcast clouds
546,Santa Cruz,BO,2021-05-30 16:53:25,-17.8,-63.1667,75.25,50,75,13.8,light rain
547,Natchitoches,US,2021-05-30 16:53:26,31.7668,-93.1335,72.19,64,40,3.44,scattered clouds
548,Broken Hill,AU,2021-05-30 16:53:26,-31.95,141.4333,42.51,49,2,11.5,clear sky
549,Kousseri,CM,2021-05-30 16:53:26,12.0769,15.0306,109.36,10,20,6.91,few clouds
550,Yerbogachen,RU,2021-05-30 16:53:27,61.2767,108.0108,44.28,65,95,11.54,overcast clouds
551,Magnitogorsk,RU,2021-05-30 16:49:01,53.4186,59.0472,63.43,100,75,4.65,broken clouds
552,Wanaka,NZ,2021-05-30 16:50:07,-44.7,169.15,46.47,97,100,6.31,overcast clouds
553,Sibolga,ID,2021-05-30 16:53:27,1.7427,98.7792,76.6,90,51,2.93,broken clouds
554,Waddan,LY,2021-05-30 16:53:28,29.1614,16.139,97.95,13,58,14.94,broken clouds
555,Calca,PE,2021-05-30 16:53:28,-13.3333,-71.95,65.55,36,54,3.38,broken clouds
556,Buta,CD,2021-05-30 16:53:29,2.7858,24.73,78.04,71,83,2.71,light rain
557,Dosso,NE,2021-05-30 16:53:29,13.049,3.1937,105.04,16,43,9.98,scattered clouds
558,Sao Jose Da Coroa Grande,BR,2021-05-30 16:53:29,-8.8978,-35.1478,80.1,79,83,11.59,broken clouds
559,Kuito,AO,2021-05-30 16:53:30,-12.3833,16.9333,59.83,41,4,3.85,clear sky
560,Napierville,CA,2021-05-30 16:53:30,45.1865,-73.4047,68.9,32,60,1.99,broken clouds
561,Nosy Varika,MG,2021-05-30 16:53:31,-20.5833,48.5333,75.11,79,29,10.45,scattered clouds
562,Badin,PK,2021-05-30 16:53:31,24.656,68.8384,87.6,63,19,17.6,few clouds
563,Chapais,CA,2021-05-30 16:53:32,49.7834,-74.8492,60.58,26,0,7.9,clear sky
564,Fairbanks,US,2021-05-30 16:53:21,64.8378,-147.7164,54.23,61,75,4.61,broken clouds
565,Hervey Bay,AU,2021-05-30 16:53:32,-25.2986,152.8535,57.02,82,66,3.0,broken clouds
566,Sao Lourenco Do Sul,BR,2021-05-30 16:53:32,-31.3653,-51.9783,57.25,40,53,7.61,broken clouds
567,Berlevag,NO,2021-05-30 16:53:33,70.8578,29.0864,42.6,86,97,26.37,overcast clouds
568,Tessalit,ML,2021-05-30 16:53:33,20.1986,1.0114,107.31,5,93,18.05,overcast clouds
569,Bonoua,CI,2021-05-30 16:53:33,5.2741,-3.595,82.02,70,58,9.15,broken clouds
570,Mafinga,TZ,2021-05-30 16:53:34,-7.25,35.0667,71.4,40,11,4.88,few clouds
571,Auki,SB,2021-05-30 16:53:34,-8.7676,160.7034,75.97,89,38,4.03,scattered clouds
572,Busko-Zdroj,PL,2021-05-30 16:53:34,50.4708,20.7188,60.24,81,63,9.84,broken clouds
573,Kandrian,PG,2021-05-30 16:53:35,-6.2167,149.55,77.23,91,92,8.99,light rain
574,Great Yarmouth,GB,2021-05-30 16:53:35,52.6083,1.7305,60.42,82,6,10.6,clear sky
575,Dakar,SN,2021-05-30 16:53:35,14.6937,-17.4441,81.48,83,43,13.35,scattered clouds
576,Puerto Colombia,CO,2021-05-30 16:53:36,10.9878,-74.9547,87.89,76,97,10.89,overcast clouds
577,Polyarnyy,RU,2021-05-30 16:53:36,69.1989,33.4478,52.27,70,100,15.01,overcast clouds
578,Chadan,RU,2021-05-30 16:53:37,51.2833,91.5833,48.09,45,86,2.91,light rain
579,Jalpatagua,GT,2021-05-30 16:53:37,14.1417,-90.0086,85.17,57,88,3.94,overcast clouds
580,Singaparna,ID,2021-05-30 16:53:37,-7.3515,108.111,72.9,98,90,1.81,overcast clouds
581,Sirjan,IR,2021-05-30 16:53:38,29.452,55.6814,84.54,8,0,10.65,clear sky
582,Ust-Omchug,RU,2021-05-30 16:53:38,61.15,149.6333,36.1,93,100,3.6,overcast clouds
583,Ephrata,US,2021-05-30 16:52:47,40.1798,-76.1788,52.07,82,90,4.0,light rain
584,Mattru,SL,2021-05-30 16:53:38,7.6244,-11.8332,80.08,90,100,4.07,light rain
585,Singaraja,ID,2021-05-30 16:53:39,-8.112,115.0882,77.52,81,59,2.24,broken clouds
586,Alta Floresta,BR,2021-05-30 16:53:39,-9.8756,-56.0861,87.24,44,58,5.08,broken clouds
587,Jerome,US,2021-05-30 16:53:40,42.7241,-114.5186,66.04,32,0,3.0,clear sky
588,Ponta Delgada,PT,2021-05-30 16:53:40,37.7333,-25.6667,68.72,60,20,13.8,few clouds
589,Palasa,IN,2021-05-30 16:53:40,18.7667,84.4167,83.73,78,96,7.43,overcast clouds
590,Okha,RU,2021-05-30 16:53:41,53.5739,142.9478,31.55,94,68,4.81,broken clouds
591,Glazov,RU,2021-05-30 16:53:41,58.1394,52.6584,41.9,83,95,8.05,light rain
592,Toamasina,MG,2021-05-30 16:53:42,-18.1667,49.3833,73.4,94,20,3.44,few clouds
593,Nhulunbuy,AU,2021-05-30 16:53:42,-12.2333,136.7667,75.81,83,40,8.05,scattered clouds
594,Saint-Pierre,RE,2021-05-30 16:53:42,-21.3393,55.4781,70.29,60,0,4.61,clear sky
595,Ocos,GT,2021-05-30 16:53:43,14.5094,-92.1933,91.72,66,28,4.47,scattered clouds
596,Celestun,MX,2021-05-30 16:53:43,20.8667,-90.4,87.84,55,46,4.32,scattered clouds
597,Chimbote,PE,2021-05-30 16:53:43,-9.0853,-78.5783,71.19,73,48,9.53,scattered clouds
598,Taloqan,AF,2021-05-30 16:53:45,36.7361,69.5345,80.94,23,0,5.12,clear sky
599,Selma,US,2021-05-30 16:51:02,36.5708,-119.6121,88.7,55,1,4.56,clear sky
600,Sehithwa,BW,2021-05-30 16:53:46,-20.4667,22.7167,66.85,25,67,1.19,broken clouds
601,Longyan,CN,2021-05-30 16:53:46,25.1072,117.0225,72.64,98,99,1.83,overcast clouds
602,Bay Roberts,CA,2021-05-30 16:53:47,47.5999,-53.2648,62.65,55,66,4.43,broken clouds
603,Chicama,PE,2021-05-30 16:53:47,-7.8447,-79.1469,66.74,64,74,9.42,broken clouds
604,Linjiang,CN,2021-05-30 16:53:47,41.8069,126.9078,50.31,88,97,2.04,overcast clouds
605,Aksarka,RU,2021-05-30 16:53:48,66.5606,67.7975,38.97,59,63,16.2,broken clouds
606,Imbituba,BR,2021-05-30 16:53:48,-28.24,-48.6703,62.49,63,99,8.86,overcast clouds
607,Shar,KZ,2021-05-30 16:53:48,49.5886,81.0453,56.95,63,0,5.41,clear sky
608,Calama,CL,2021-05-30 16:53:49,-22.4667,-68.9333,63.09,22,0,5.75,clear sky
609,Parkes,AU,2021-05-30 16:53:49,-33.1333,148.1833,37.35,84,0,3.89,clear sky
610,Mustasaari,FI,2021-05-30 16:48:55,63.1142,21.6822,62.24,41,0,11.5,clear sky
611,San Cristobal,VE,2021-05-30 16:53:50,7.7669,-72.225,77.18,48,48,7.02,scattered clouds
612,Boa Vista,BR,2021-05-30 16:53:50,2.8197,-60.6733,78.78,89,75,3.44,light rain
613,Qarqin,AF,2021-05-30 16:53:50,37.4185,66.0436,94.24,11,0,11.05,clear sky
614,Loukhi,RU,2021-05-30 16:53:51,66.0764,33.0381,55.27,48,94,1.1,overcast clouds
615,Sidi Ali,DZ,2021-05-30 16:53:51,36.0998,0.4206,77.49,48,66,12.53,broken clouds
616,Catabola,AO,2021-05-30 16:53:52,-12.15,17.2833,62.82,37,8,2.39,clear sky
617,Matagami,CA,2021-05-30 16:53:52,49.7502,-77.6328,64.51,24,1,8.16,clear sky
618,Bilma,NE,2021-05-30 16:53:53,18.6853,12.9164,101.95,6,1,8.19,clear sky
619,Shu,KZ,2021-05-30 16:53:53,43.5983,73.7614,69.91,54,100,11.41,overcast clouds
620,Kingaroy,AU,2021-05-30 16:53:53,-26.5333,151.8333,37.44,100,64,0.0,broken clouds
621,Plettenberg Bay,ZA,2021-05-30 16:53:54,-34.0527,23.3716,58.03,81,98,5.7,overcast clouds
622,Kerchevskiy,RU,2021-05-30 16:53:54,59.946,56.2884,40.12,92,60,2.66,broken clouds
623,Colac,AU,2021-05-30 16:53:55,-38.3333,143.5833,46.08,82,0,2.59,clear sky
624,Leua,SK,2021-05-30 16:50:26,48.2156,18.6071,58.5,76,91,4.12,light rain
625,Kuusamo,FI,2021-05-30 16:53:56,65.9667,29.1833,57.24,33,0,8.05,clear sky
626,Portland,US,2021-05-30 16:50:14,45.5234,-122.6762,70.5,58,100,1.01,overcast clouds
627,Chimoio,MZ,2021-05-30 16:53:56,-19.1164,33.4833,66.06,59,0,8.01,clear sky
628,Port-Gentil,GA,2021-05-30 16:53:56,-0.7193,8.7815,82.36,83,40,16.11,scattered clouds
629,Logan Lake,CA,2021-05-30 16:53:57,50.4998,-120.8025,54.23,34,100,5.1,overcast clouds
630,Konin,PL,2021-05-30 16:53:57,52.2234,18.2512,56.73,74,60,10.51,broken clouds
631,Blagoyevo,RU,2021-05-30 16:53:58,63.3667,47.9167,41.07,60,97,6.44,overcast clouds
632,Nuuk,GL,2021-05-30 16:53:58,64.1835,-51.7216,34.74,89,94,8.52,overcast clouds
633,Palauig,PH,2021-05-30 16:53:58,15.435,119.9045,83.21,77,30,5.46,scattered clouds
634,Brumado,BR,2021-05-30 16:53:59,-14.2036,-41.6653,88.29,28,30,9.89,scattered clouds
635,Port Macquarie,AU,2021-05-30 16:53:59,-31.4333,152.9167,55.36,76,88,11.32,overcast clouds
636,Porto Santo,PT,2021-05-30 16:53:59,33.072,-16.3415,70.18,56,40,16.11,scattered clouds
637,Waipawa,NZ,2021-05-30 16:54:00,-41.4122,175.5153,49.03,92,100,2.44,light rain
638,Novopskov,UA,2021-05-30 16:54:00,49.5464,39.0899,63.7,89,92,11.23,overcast clouds
639,Hlotse,LS,2021-05-30 16:54:01,-28.8718,28.045,45.46,26,99,2.19,overcast clouds
640,Ulagan,RU,2021-05-30 16:54:01,50.6321,87.9563,42.58,66,8,1.77,clear sky
641,Mehamn,NO,2021-05-30 16:54:01,71.0357,27.8492,42.98,92,100,25.7,overcast clouds
642,Gorele,TR,2021-05-30 16:54:02,41.0308,39.0031,67.44,88,6,4.52,clear sky
643,Linares,CL,2021-05-30 16:54:02,-35.85,-71.6,56.48,49,85,5.5,overcast clouds
644,Lishui,CN,2021-05-30 16:54:02,28.4604,119.9103,67.33,98,88,3.24,overcast clouds
645,Havre-Saint-Pierre,CA,2021-05-30 16:54:03,50.2334,-63.5986,57.56,47,1,10.36,clear sky
646,Ewo,CG,2021-05-30 16:54:03,-0.8725,14.8206,82.13,63,100,5.44,overcast clouds
647,Kinlochleven,GB,2021-05-30 16:54:04,56.7115,-4.9661,69.3,60,63,5.61,broken clouds
648,Sredneuralsk,RU,2021-05-30 16:54:04,56.9892,60.4666,63.75,93,100,4.59,overcast clouds
649,Roblin,CA,2021-05-30 16:54:04,51.23,-101.3565,49.77,65,69,13.56,broken clouds
650,Jining,CN,2021-05-30 16:54:05,35.405,116.5814,74.17,42,24,6.85,light rain
651,Andreapol,RU,2021-05-30 16:54:05,56.6513,32.2664,50.09,52,82,5.77,broken clouds
652,Abu Samrah,SY,2021-05-30 16:54:06,35.3029,37.1841,78.8,29,0,10.22,clear sky
653,Salinopolis,BR,2021-05-30 16:54:06,-0.6136,-47.3561,84.85,69,12,12.15,few clouds
654,Tromso,NO,2021-05-30 16:54:07,69.6496,18.957,47.05,87,75,3.0,light rain
655,Roma,US,2021-05-30 16:49:51,43.2128,-75.4557,60.04,62,90,6.91,overcast clouds
656,Santa Maria,BR,2021-05-30 16:54:07,-29.6842,-53.8069,54.7,47,0,4.52,clear sky
657,Ewa Beach,US,2021-05-30 16:53:34,21.3156,-158.0072,75.02,87,1,2.26,clear sky
658,Thessalon,CA,2021-05-30 16:54:08,46.2501,-83.5666,66.69,52,6,7.07,clear sky
659,Skarnes,NO,2021-05-30 16:54:08,60.2528,11.6797,80.62,40,6,7.07,clear sky
660,Naron,ES,2021-05-30 16:54:08,43.5167,-8.1528,71.56,63,75,15.79,broken clouds
